"StationName","Latitude","Longitude","RoadName","Region","Description","Direction","MilePost"
"W 090 @ 297.12","47.680013498","-117.093395856","090","Eastern","I90 West-Bound Lane 1 at Mile Position 297.12","WB","297.12"
"W 090 @ 271.90","47.581119370","-117.576398915","090","Eastern","I90 West-Bound Lane 1 at Mile Position 271.90","WB","271.90"
"S 395 @ 5.24","47.936485356","-122.070139863","395","Eastern","395S South-Bound Lane 1 at Mile Position 5.24","SB","5.24"
"W 090 @ 284.78","47.653764796","-117.337716201","090","Eastern","I90 West-Bound Lane 1 at Mile Position 284.78","WB","284.78"
"E 090 @ 279.04","47.644236372","-117.457044030","090","Eastern","I90 East-Bound Lane 1 at Mile Position 279.04","EB","279.04"
"E 090 @ 288.68","47.675274603","-117.264750564","090","Eastern","I90 East-Bound Lane 1 at Mile Position 288.68","EB","288.68"
"E 090 @ 282.97","47.654009204","-117.376572497","090","Eastern","I90 East-Bound Lane 1 at Mile Position 282.97","EB","282.97"
"005es00631","45.705171000","-122.655013571","005","Southwest","Salmon Creek","SB","6.31"
"005es00141","45.636339872","-122.662113983","005","Southwest","4th Plain","NB","1.41"
"009es01727","48.024621194","-122.109687308","009","Northwest","31st St NE","NB","17.27"
"009es01675","48.017099216","-122.108793390","009","Northwest","24th St NE","SB","16.75"
"205es02726","45.606610485","-122.552091665","205","Southwest","SR-14","SB","27.26"
"005es19928","48.054117621","-122.184425003","005","Northwest","SR 528-NB","NB","199.28"
"005es19900","48.050104188","-122.184221745","005","Northwest","SR 528-SB","NB","199.00"
"005es19735","48.026823911","-122.176247139","005","Northwest","34th St NE","NB","197.35"
"005es01249","45.792769818","-122.676095222","005","Southwest","Carty Rd. SB","SB","12.49"
"005es01080","45.768962757","-122.668211646","005","Southwest","199th ST NB","NB","10.80"
"002es02430","47.868292287","-121.774930301","002","Northwest","Rice Rd","EB","24.30"
"018es00062","47.292706183","-122.294768442","018","Northwest","Weyerhaeuser-WB","WB","0.62"
"005es14127","47.279201231","-122.310424311","005","Northwest","Enchanted Pkwy","NB","141.27"
"005es07654","46.645911116","-122.958851790","005","Southwest","13TH STREET","NB","76.54"
"014es00155","45.618517247","-122.641420587","014","Southwest","Grand","WB","1.55"
"E 090 @ 296.31","47.689973069","-117.065001449","090","Eastern","I-90 / Starr Rd","EB","298.62"
"005es13561","47.241813225","-122.395929017","005","Olympic","Puyallup RB Temp","NB","135.61"
"005es09423","46.882475609","-122.965264721","005","Olympic","143rd Ave SW","NB","94.22"
"005es09325","46.869322704","-122.969791145","005","Olympic","Maytown RA","SB","93.29"
"500es00146","45.646218383","-122.635420141","500","Southwest","Burnt Bridge","EB","1.46"
"S 195 @ 92.28","47.631957537","-117.444566848","195","Eastern","US-195 / Thorpe Rd","SB","94.90"
"205es02936","45.635821326","-122.560742486","205","Southwest","18th St","NB","29.36"
"014es01239","45.580652319","-122.428301712","014","Southwest","6th Ave","EB","12.39"
"014es01314","45.575206002","-122.415642635","014","Southwest","Lady Island","WB","13.14"
"205es03290","45.681935086","-122.590905295","205","Southwest","Padden","NB","32.90"
"205es03562","45.707162186","-122.632085822","205","Southwest","119th ST","SB","35.62"
"002es00360","47.962971773","-122.125401787","002","Northwest","Bickford Ave, WB","WB","3.60"
"005es20587","48.149308287","-122.188426518","005","Northwest","EB 172nd St-SB","SB","205.87"
"009es00276","47.821391092","-122.136739118","009","Northwest","194th St SE","NB","2.76"
"009es00335","47.828511937","-122.130054280","009","Northwest","186th St SE","SB","3.35"
"005es13409","47.235038030","-122.425996514","005","Olympic","Tacoma Dome","NB","134.09"
"205es03667","45.717195492","-122.648335421","205","Southwest","134th ST","SB","36.67"
"405es02468","47.771509150","-122.190249646","405","Northwest","WB SR 522-NB","SB","24.68"
"005es11521","47.073903507","-122.699194107","005","Olympic","NiquallyBridgeSB","SB","115.20"
"005es12367","47.128008893","-122.541058005","005","Olympic","Thorn NB On Ramp","SB","123.67"
"522es02333","47.849953412","-122.004576087","522","Northwest","W Main St-EB","EB","23.33"
"005es12020","47.101626878","-122.602397174","005","Olympic","Perimeter RD","SB","120.20"
"522es00721","47.758387450","-122.249756392","522","Northwest","Unknown","EB","7.21"
"522es00797","47.755827741","-122.234044652","522","Northwest","Unknown","EB","7.97"
"205es03036","45.649722083","-122.566947730","205","Southwest","39th SB","SB","30.36"
"005es11969","47.097827231","-122.611639602","005","Olympic","9th Division RD","NB","119.69"
"005es12160","47.109258601","-122.575420279","005","Olympic","Linden RD","SB","121.60"
"014es00952","45.587219191","-122.484751950","014","Southwest","Quarry Rd.","EB","9.52"
"005es13216","47.227810423","-122.463353337","005","Olympic","38th St Pond","SB","132.16"
"005es11717","47.084031221","-122.660364491","005","Olympic","Mounts RD ScaleH","NB","117.17"
